mu,Drude,BC,dQM,Drude0,app_QM,Green
0.005,4.727132019539443,0.009258340366694023,-0.0004255574178071093,4.75173541881945,0.007297707062751355,4.57797021034296
0.01,4.741591797372823,0.009248838376468494,0.0011320660163266886,4.751939152023617,0.007310821492949228,4.577590006051071
0.015,4.67741126631042,0.009222574102956793,-0.001982483222890142,4.752182121671077,0.007333353196869378,4.576952224280333
0.02,4.751539254360299,0.00924302424480696,-0.0019796972040696196,4.752508510687589,0.0073670005354615035,4.57605568014005
