x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
-0.0795694,0.5106393,0.78717035,0.123793386,0.07098997,0.5705593,0.14293632,-0.45555782,0.2795169,0.82672733,0.7711532,0.74724156,-0.19312789,0.43599993,0.5056787,0.7669369
-0.022869403,0.52511,1.2510257,0.09230615,-0.16880772,0.46670178,0.39784014,-0.53430593,0.12495263,1.0560353,1.1716492,1.1446697,-0.42001957,0.57154953,0.69237477,1.0362087
0.047223616,0.69948894,1.6519711,0.10868684,-0.3562038,0.26965335,0.6995635,-0.5030147,0.019904105,1.2028515,1.4691784,1.3879721,-0.57760406,0.69625294,0.7990375,1.0975044
0.10871229,0.76644003,1.886282,0.13342583,-0.5760399,-0.04716986,0.9447453,-0.39545867,-0.13619888,1.3095565,1.5689042,1.5646248,-0.65768015,0.8661179,0.682989,1.0019946
0.15365191,0.75406736,2.0316164,0.19506681,-0.753184,-0.37325928,1.1056428,-0.23939848,-0.22467206,1.4083127,1.5835768,1.656016,-0.71634495,0.97809637,0.54127413,0.8626238
0.18136893,0.7025612,2.1120238,0.20826608,-0.8876126,-0.66276926,1.197981,-0.100687936,-0.29172936,1.5041138,1.5388976,1.7211428,-0.76255894,1.0654418,0.38077864,0.72586596
0.19594058,0.6000096,2.155618,0.16383404,-1.0009087,-0.9142691,1.2540504,0.020086393,-0.33579123,1.5852908,1.4689908,1.7680571,-0.8231794,1.1184597,0.18807934,0.63297796
0.18988124,0.45938686,2.1892316,0.08866752,-1.1185077,-1.1111393,1.296135,0.15513968,-0.34970495,1.64406,1.375827,1.7933582,-0.9088558,1.1364981,0.015790964,0.573455
0.1650657,0.31140593,2.2226818,0.001979666,-1.2193019,-1.20012,1.3751897,0.2935677,-0.32821643,1.6682739,1.2793069,1.8051906,-1.0256455,1.1767368,-0.10571101,0.5733183
0.12979272,0.20587814,2.2575355,-0.13350241,-1.3063622,-1.1936536,1.4905834,0.41375887,-0.2696554,1.7069945,1.2106153,1.8185585,-1.1429664,1.2391776,-0.19788052,0.60882807
0.09706653,0.15396535,2.3128169,-0.28030953,-1.3768817,-1.1651863,1.6224468,0.524689,-0.19399983,1.7678714,1.1489557,1.8254926,-1.2676419,1.2895242,-0.2633164,0.66699845
0.07278002,0.11377473,2.3800461,-0.41683677,-1.4303104,-1.1459639,1.7549924,0.63790286,-0.114253506,1.8295941,1.0757806,1.8266801,-1.3917725,1.3335757,-0.33182862,0.7226396
0.05429876,0.07291055,2.450373,-0.5455435,-1.4714997,-1.1357923,1.8865479,0.7493123,-0.033572085,1.8876296,0.99194586,1.8203504,-1.512016,1.3749483,-0.40315482,0.7755985
0.037365783,0.028582172,2.5209458,-0.66967386,-1.50599,-1.1280599,2.0152981,0.8529987,0.050380025,1.942628,0.90025985,1.8070725,-1.628368,1.4176953,-0.47316465,0.83442634
0.01874992,-0.018871779,2.5898764,-0.79258424,-1.5378107,-1.1163135,2.1400888,0.9455765,0.13822891,1.9988191,0.8017076,1.788238,-1.739715,1.4663688,-0.5392105,0.90349925
-0.003301495,-0.066440776,2.6600199,-0.9166622,-1.5702908,-1.0959611,2.265078,1.0299182,0.22874238,2.0605514,0.7006971,1.7652313,-1.8468225,1.5195793,-0.601191,0.9812268
-0.028190127,-0.11288584,2.7348626,-1.0420275,-1.6049675,-1.0660727,2.3926015,1.110707,0.31965294,2.12937,0.6005716,1.7419792,-1.9509921,1.5752902,-0.66213936,1.0636414
-0.054569747,-0.15839395,2.815594,-1.1670145,-1.6412427,-1.0278237,2.5211773,1.190602,0.41013548,2.2052507,0.50307816,1.7218009,-2.0525854,1.6323028,-0.7253226,1.1472644
-0.08130862,-0.20327438,2.9013214,-1.289737,-1.6780069,-0.98399943,2.648202,1.2700101,0.5006639,2.2869458,0.40980318,1.7057334,-2.1510773,1.6887652,-0.79263765,1.229361
-0.10765369,-0.2476626,2.9900947,-1.4090396,-1.7143993,-0.9382031,2.7716615,1.3482645,0.5916944,2.3726404,0.32195884,1.6932325,-2.2455585,1.7429204,-0.8643307,1.3078809
-0.13318619,-0.29176837,3.0801375,-1.5247564,-1.7494297,-0.8937137,2.890591,1.4248486,0.6829313,2.4606454,0.2398449,1.6834325,-2.3354504,1.7940798,-0.9393559,1.3814131
-0.15778111,-0.33605087,3.170537,-1.6373737,-1.7820065,-0.8531038,3.00486,1.499893,0.77334154,2.5497284,0.16297747,1.6756268,-2.420822,1.8426193,-1.0159433,1.44897
-0.18165646,-0.3810178,3.2612202,-1.7473857,-1.8114872,-0.81815594,3.114696,1.5739701,0.8615941,2.6392117,0.09055377,1.6690197,-2.5021288,1.8893344,-1.0922157,1.5098327
-0.20547795,-0.42677522,3.352464,-1.8548547,-1.8379408,-0.7895564,3.220424,1.6476752,0.9465381,2.728876,0.021571513,1.662407,-2.5797505,1.9347208,-1.1668503,1.5638309
-0.23032016,-0.47272676,3.444294,-1.9595203,-1.8619329,-0.76685786,3.32237,1.7212903,1.027506,2.818733,-0.045319967,1.6542569,-2.653713,1.9786787,-1.2395166,1.6117119
-0.25733253,-0.51765245,3.5362809,-2.0612223,-1.8842254,-0.7490035,3.4206278,1.7946619,1.1043112,2.908942,-0.11169338,1.643121,-2.7237427,2.0209587,-1.3106736,1.6549271
-0.28730938,-0.5600705,3.6278975,-2.1600783,-1.9056484,-0.7347869,3.5148582,1.867265,1.1771356,2.999896,-0.17879933,1.6280199,-2.7895477,2.0617952,-1.3809464,1.695157
