x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
-0.000887035394666495,0.0017094387579868018,0.0003095700280748583,-0.0007156079986885667,0.010461243992895282,0.00022732941192255593,-0.0003258996854296016,0.00018062476938353263,-0.0005883593276720082,-0.0016240459823018839,0.00031470097806058104,0.0004694201360632016,0.00010391305272786298,-1.954633789168172e-6,-0.0003975442157206166,-0.0002466134611009815
-0.0017953813199501356,0.0034627561432679097,0.0005593365160949536,-0.001160862631198522,0.020928616734128755,0.0004296727318798196,-0.0006531466764466045,0.00035183838380112016,-0.0019264485920664528,-0.0032426815082889347,0.0006419916409553048,0.0009341071713338607,0.0001661763360973853,-4.131502267023623e-5,-0.0007783417815320289,-0.0005039833254003091
-0.002722415795767087,0.0052498004746316055,0.0007483710587439224,-0.0013359416736590044,0.03135513393987062,0.0006083161569811024,-0.000979906868513957,0.0005138921631079794,-0.004008330481479467,-0.004850393063904705,0.0009819152086559305,0.0013911330876931593,0.00018595822275052867,-0.00011481127558289402,-0.0011404895921984111,-0.0007714269881764868
-0.003665454425192787,0.007060499802116083,0.0008761890814047807,-0.001242369165144386,0.04169467057165429,0.0007646142961608187,-0.0013045421600258761,0.0006671058868996585,-0.006825028163800674,-0.006441678285505072,0.0013343633054225422,0.0018376276859801558,0.00016279993948464924,-0.00021918927187877801,-0.0014822376596838242,-0.001048261679607312
-0.004621763555034454,0.0088849046420287,0.0009427361276107956,-0.0008829436890771142,0.051902113522132275,0.0008999696505535975,-0.001625593659220867,0.0008118464052179158,-0.010364586840004467,-0.008011064660497912,0.0016990820866167914,0.0022707870945912795,9.65892095486065e-5,-0.0003512289519181365,-0.0018019912780238598,-0.0013337994177497151
-0.005588572577940373,0.010713227622101053,0.0009483704986874719,-0.0002616671744154777,0.06193350669420658,0.0010158127427722704,-0.0019417650024594957,0.0009485079589078649,-0.014612146792147647,-0.009553127843648966,0.0020756786777967003,0.002687881594268479,-1.2468039582174445e-5,-0.0005077605359442238,-0.002098312673343869,-0.0016273434268861116
-0.006563085624861964,0.012535880028174361,0.0008938428611215533,0.0006163254685058695,0.0717461883752945,0.0011135831519842937,-0.0022519059635426617,0.0010774941978070225,-0.019550027114616925,-0.01106250952359908,0.002463627735342612,0.0030862630111459597,-0.00016387707704201655,-0.0006856788995720801,-0.0023699221975313654,-0.0019281858623766918
-0.00754249287501636,0.014343505321119407,0.0007802734147584202,0.001744835595191248,0.08129892083394522,0.001194711696230147,-0.0025549965515992475,0.001199201903132921,-0.025157819314168592,-0.012533934796084532,0.002862277962582679,0.0034633719231150764,-0.00035688411584742954,-0.0008819563153092248,-0.0026156991042772517,-0.0022356066756019834
-0.008523981683263977,0.016127009759883883,0.0006091271822987049,0.0031166687117021876,0.09055201209469246,0.0012606039817932206,-0.0028501318016257815,0.0013140064338268073,-0.031412489972890006,-0.013962229023140149,0.00327085844743661,0.003816744908543046,-0.0005905057216337965,-0.0010936537457397026,-0.002834681925149407,-0.0025488734480779507
-0.009504747692786756,0.017877590321786672,0.0003821879394440516,0.004723700791693318,0.09946742987766613,0.0013126255124004057,-0.0031365074577338736,0.0014222489248763462,-0.038288491687440786,-0.015342334179813982,0.003688484725135602,0.0041440220417663315,-0.0008635572852674617,-0.0013179308470042939,-0.0030260684424151976,-0.0028672420226053576
-0.010482006064978708,0.019586760153074305,0.00010153125733609166,0.006556942863905095,0.10800890772081038,0.001352088519526431,-0.0034134067355634417,0.001524225268683646,-0.04575788152637889,-0.016669324710406552,0.0041141645106389044,0.004442954807292784,-0.0011746800560168446,-0.001552054812581149,-0.0031892152358069365,-0.003189957761549714
-0.011453002919465825,0.02124637181047519,-0.0002305029233487365,0.008606603753749715,0.11614204333332073,0.0013802406401213147,-0.0036801883283957048,0.0016201769085054942,-0.05379044628342545,-0.017938422933951117,0.0045468030879548815,0.004711414565294353,-0.0015223663299744367,-0.0017934081585533536,-0.0033236367635263654,-0.0035162572681187517
-0.012415027036146406,0.02284863856774492,-0.0006113378221234767,0.01086215090942115,0.12383438925792545,0.0013982555307798994,-0.003936275792674561,0.0017102834662289486,-0.06235383384643752,-0.01914501405279261,0.0049852083857346765,0.0049474016560247,-0.001904982487260459,-0.002039495523797141,-0.003429003924524651,-0.0038453704157809816
-0.013365421829125645,0.024386154060249545,-0.0010381871431556487,0.013312369290109215,0.13105553594580646,0.0014072254688554703,-0.0041811484144621625,0.0017946572158080284,-0.07141369004785882,-0.020284660828163725,0.0054280958084022505,0.0051490551817435564,-0.002320789668614469,-0.00228794953287814,-0.0035051420402515596,-0.004176522543588277
-0.014301597560488138,0.025851910526265447,-0.0015080819396487404,0.015945418340410043,0.13777718737030253,0.0014081559524052587,-0.0044143336204216016,0.0018733393992725815,-0.08093380041074123,-0.021353117992285734,0.005874092928046416,0.005314663453225995,-0.002767961975047595,-0.0025365357467269332,-0.003552028190152808,-0.004508936690828642
-0.015221043721111325,0.027239315877131864,-0.002017896814778529,0.01874888711987967,0.1439732293232344,0.0014019622732076877,-0.004635400956844885,0.001946298365125686,-0.09087623625338184,-0.02234634646763186,0.006321744172870217,0.0054426750357339715,-0.0032446021613900845,-0.0027831567069945525,-0.003569787836440518,-0.004841835762708035
-0.01612134146728481,0.02854220979132697,-0.0025643753031415555,0.021709847698844202,0.14961979055006577,0.0013894680013816318,-0.004843957619598377,0.0020134294900090695,-0.10120150466361742,-0.023260527460637618,0.006769515671950636,0.005531710278215185,-0.0037487548742662557,-0.0030258550647898168,-0.0035586906800251458,-0.00517444453908812
-0.017000175966871936,0.029754878981925675,-0.0031441543187744206,0.024814906970036223,0.15469529688667588,0.0013714052872120946,-0.005039645478110794,0.0020745568245661324,-0.11186870189941926,-0.024092076489511317,0.007215800432445229,0.005580573161220941,-0.0042784175560097604,-0.00326281577353757,-0.0035191457006793158,-0.0055059914600378
-0.017855348478216626,0.03087207173495182,-0.0037537875919055118,0.028050257059384787,0.1591805185609796,0.0013484168563424566,-0.005222139499033534,0.002129436384238572,-0.12283566981434972,-0.02483765739416222,0.007658924033498573,0.00558826325525318,-0.004831549197315075,-0.003492367319097966,-0.003451695349981923,-0.005835710144367631
-0.018684787960002645,0.031889011760230755,-0.004389768046225582,0.03140172454740723,0.16305861081691075,0.0013210595490624742,-0.005391147441145866,0.0021777609859670644,-0.13405915494356282,-0.02549419636095793,0.008097151020528357,0.005553987543463889,-0.005406077172268594,-0.0037129819580701997,-0.0033570088846570827,-0.006162840619648561
-0.019486561991791492,0.03280141133892131,-0.0050485490914241446,0.0348548187342835,0.16631514800652183,0.0012898092333678461,-0.005546410663475309,0.0022191665129779924,-0.1454949699174109,-0.026058895976417144,0.0085286921741598,0.0054771718321415756,-0.005999902429291436,-0.003923274937293722,-0.003235874849730902,-0.006486630263709843
-0.020258886773875603,0.03360548369539348,-0.0057265648221314575,0.03839477919609045,0.16893815127851475,0.0012550669049867383,-0.005687705864270803,0.0022532394724428815,-0.1570981568945848,-0.02652924930243668,0.008951712809947077,0.005357471450303412,-0.006610903340132905,-0.004122002673802658,-0.0030891927445423207,-0.00680633447753598
-0.02100013597213547,0.0342979544678667,-0.006420249124585809,0.04200662288622927,0.17091810996898749,0.0012171657757063907,-0.005814847550029519,0.0022795256950787096,-0.16882315272446852,-0.026903053941664323,0.009364342238551836,0.005194780926783683,-0.007236938526249736,-0.004308059884655868,-0.002917963929079645,-0.007121217127178825
-0.021708848179354943,0.034876072104430375,-0.0071260536969020944,0.04567519103435687,0.17224799677334487,0.0011763791439967667,-0.005927691021651831,0.0022975400118918528,-0.18062395555859753,-0.027178426035617816,0.009764684481883997,0.004989242330010998,-0.00787584898776138,-0.0044804756698495094,-0.0027232818523886945,-0.007430550807198639
-0.02238373277929071,0.03533761697071092,-0.007840464988538276,0.04938519608488971,0.17292327674815341,0.0011329288389179144,-0.006026135659212068,0.00230677673134663,-0.192454292633521,-0.027353814110623036,0.010150830299727687,0.004741251962458061,-0.008525459854965826,-0.004638408568533398,-0.0025063217079640417,-0.007733616989798716
-0.023023674023805868,0.035680908924235456,-0.008560020060393993,0.0531212688983695,0.17294191015935254,0.001086994029329428,-0.006110128287814608,0.0023067207303083706,-0.20426778894189737,-0.027428012658177833,0.010520870534702988,0.004451465118502523,-0.009183582066639375,-0.004781140628515541,-0.002268329642214222,-0.00802970613190678
-0.02362773316636703,0.03590481308985486,-0.009281321360004369,0.05686800641188427,0.17230434915990586,0.001038720195154767,-0.006179666414416307,0.0022968589642088574,-0.21601813649541612,-0.027400175307613423,0.010872910732386385,0.0041207986408475965,-0.009848014253778684,-0.004908070550968178,-0.0020106116605004797,-0.008318117816817296
-0.024195148536625643,0.036008743561450056,-0.010001050397667395,0.06061001991980491,0.17101352824702445,0.0009882280655223244,-0.006234801139019557,0.002276692196077547,-0.22765926386244012,-0.027269827420702334,0.011205086939580425,0.003750431046134512,-0.010516545073078391,-0.005018705995653624,-0.001734522390215241,-0.008598161007624764
-0.02472533348976538,0.03599266475817938,-0.0107159803002521,0.06433198409405812,0.1690748484178718,0.0009356223396341259,-0.006275639562811884,0.002245746740498862,-0.23914550563562556,-0.027036877911050018,0.0115155825287971,0.003341800034090449,-0.011186956192540688,-0.005112655156070619,-0.0014414538713429781,-0.00886915448668293
-0.025217872219523325,0.035857090178933015,-0.011422987211049427,0.06801868681499929,0.16649615491452002,0.0008810000198362398,-0.006302346540034756,0.002203586017392021,-0.2504317714509489,-0.026701630066721334,0.01180264584286864,0.0028965972454045204,-0.01185702608370446,-0.005189617737781875,-0.0011328245515152783,-0.009130427548988766
-0.025672513483660255,0.035603078326210305,-0.01211906049745827,0.07165507983089707,0.16328770842516496,0.0008244582022388048,-0.006315145648870989,0.0021498217120373975,-0.2614737141405277,-0.02626479113370916,0.012064608402181393,0.0024167601901951617,-0.012524534722814302,-0.005249375495837143,-0.0008100686644465398,-0.009381321008106638
-0.02608916235320177,0.03523222560965181,-0.012801311724538767,0.0752263302075247,0.1594621495904146,0.0007661011880372913,-0.006314319288591076,0.0020841243423215887,-0.2722278965585788,-0.025727480401729647,0.012299903370353376,0.0019044613299102483,-0.013187269248770212,-0.005291782507612925,-0.00047462616766055516,-0.009621188561510835
-0.026467870159763936,0.034746656088837424,-0.013466982352350268,0.07871787247097924,0.15503445665189597,0.0007060467981214521,-0.006300207844645761,0.002006233042102346,-0.2826519565742489,-0.02509123552362286,0.012507083934241933,0.0013620943591090497,-0.013843030570992107,-0.005316755374488357,-0.0001279334075586962,-0.009849398548601538
-0.026808822876278303,0.034149007973190246,-0.01411345011915069,0.08211546128834847,0.1500218960763585,0.0006444317943370551,-0.006273207899303498,0.0019159643812444375,-0.29270476967850606,-0.024358016796491584,0.01268484122287437,0.0007922577980054939,-0.014489640867549744,-0.005324263558534189,0.00022858533277489828,-0.010065336119752275
-0.027112328222898857,0.033442416862019674,-0.014738234081355907,0.08540522447401788,0.14444396599254775,0.0005814163325989601,-0.006233769501713582,0.001813220058521175,-0.3023466086065985,-0.02353020913763912,0.012832021368987367,0.00019773607002362826,-0.015124951865178832,-0.005314320067855047,0.0005935252648836455,-0.010268405819203772
-0.02737880183927462,0.03263049577769147,-0.015338998294758375,0.08857371605607031,0.13832233229081436,0.0005171873956380126,-0.006182392546800323,0.0016979933233569596,-0.31153929933465724,-0.022610621502167763,0.012947641307818331,-0.0004185217009847981,-0.015746853750140868,-0.005286972705581663,0.0009655073887454379,-0.0104580345690392
-0.02760875290429885,0.03171731211716846,-0.01591355413971029,0.09160796908913459,0.13168075725687423,0.00045196117616053236,-0.006119622346019208,0.0015703740062678131,-0.32024637277078577,-0.021602483512274725,0.013030902911758896,-0.001053424883661187,-0.016353284524085434,-0.005242296092143057,0.0013431835578458983,-0.010633675026427966
-0.02780276961275081,0.03070736171909274,-0.016459861315323388,0.09449554785881903,0.12454502064123824,0.0003859844042276278,-0.0060460445036114,0.0014305520655771293,-0.32843321142932314,-0.02050943910095483,0.013081205077176836,-0.0017037661830857666,-0.016942239593619627,-0.005180384657994879,0.0017252402530139822,-0.01079480927230915
-0.027961504933156665,0.029605540312463187,-0.016976027553477175,0.09722459908996176,0.11694283310420121,0.0003195346352899003,-0.00596227923850796,0.001278819589029369,-0.3360671903536451,-0.01933553701467856,0.013098153411359833,-0.002366247755981609,-0.01751178136725806,-0.005101346784370834,0.0021104010339530227,-0.010940952777118164
