x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
-2.91071297235324e-5,3.434157012524857e-5,-1.1149028689717002e-5,3.932756796684931e-5,1.4187486089139147e-6,5.636339602246356e-6,-2.6091704667068733e-5,-1.1308277462641993e-5,2.369408961491003e-6,-1.2229477518481714e-5,4.330554702450779e-5,1.6007207629647194e-5,-1.3152906033673292e-5,2.773504679799524e-5,-1.4324340934062704e-6,1.2419677884756896e-5
-6.10553780288034e-5,6.777881649671648e-5,-2.3310231327196187e-5,7.524778926843707e-5,-3.82713207589833e-7,1.1045703342106904e-5,-5.25135830643144e-5,-2.4233724215023458e-5,2.7854053102829853e-6,-3.105977367828855e-5,8.291445078641819e-5,3.300093882239286e-5,-2.7939802232125536e-5,5.224987701107064e-5,-7.191319834671447e-6,2.889699980461299e-5
-9.38481824617188e-5,9.926905936985718e-5,-3.680261354995254e-5,0.00010854970172782114,-4.006432254016102e-6,1.5160803072279526e-5,-7.8674552375255e-5,-3.762041243691144e-5,6.524099495625433e-7,-5.354720521222351e-5,0.00011913877891751778,5.047096630794133e-5,-4.419677585265627e-5,7.574271577993891e-5,-1.6045359635176053e-5,4.6635171062937304e-5
-0.00012758239467594216,0.0001284260198111984,-5.214429094105479e-5,0.00013941731503031417,-9.403007102289786e-6,1.8108788926687664e-5,-0.00010459915410610871,-5.1852556437450984e-5,-4.193443521028821e-6,-7.91555583073698e-5,0.00015233310268432374,6.841602202208437e-5,-6.207688785759924e-5,9.8248989842329e-5,-2.747689246933592e-5,6.536667959290952e-5
-0.00016238185235657493,0.00015522700123075988,-6.938425401074005e-5,0.00016785157184797376,-1.6577896493425835e-5,2.0002298462542007e-5,-0.00013030736753848687,-6.70099603888143e-5,-1.1734419633019444e-5,-0.00010788249502882146,0.00018257296242603358,8.686418532536032e-5,-8.16153351758512e-5,0.00011970024513088514,-4.1452109764759106e-5,8.513421812914273e-5
-0.00019824879409744756,0.0001797236027561387,-8.84768684639791e-5,0.0001938916904557349,-2.5511577663862806e-5,2.087174219220302e-5,-0.00015581487368638268,-8.308409657997815e-5,-2.1906943761503524e-5,-0.00013969594711072024,0.00020991411868581385,0.00010581088521419073,-0.0001027786576051708,0.00014009634098043443,-5.7942264301129195e-5,0.00010593849602125609
-0.00023516301563915448,0.00020197276621455857,-0.00010936905304667849,0.00021759715330655057,-3.616525041612817e-5,2.0740296199038527e-5,-0.00018113237796905034,-0.00010005745093876255,-3.4637324109058745e-5,-0.00017452167332433766,0.00023443151319715866,0.00012524007804395426,-0.00012552558448380703,0.0001594611200927712,-7.688649205315679e-5,0.00012774986376882174
-0.0002731014686254324,0.0002220375463772308,-0.00013200446984577084,0.0002390371401395216,-4.8491537933121584e-5,1.9637274883231308e-5,-0.0002062700272232705,-0.00011791079668425553,-4.984420657977938e-5,-0.00021226955044754782,0.0002562138942587055,0.00014513384772101706,-0.00014981076135195674,0.00017782305767017912,-9.820944053738888e-5,0.00015053165842338824
-0.00031203725923207345,0.00023998991333428716,-0.00015632039425004358,0.000258289612164318,-6.243643447354309e-5,1.7596664509648007e-5,-0.000231238281122983,-0.00013662129790171262,-6.743719695426225e-5,-0.00025283862642320207,0.0002753604963025329,0.0001654732626757152,-0.00017558255481105975,0.00019521410160250525,-0.00012182688292488844,0.00017424450829416692
-0.00035193869355341353,0.00025591093251960383,-0.0001822472584049731,0.0002754412872117603,-7.793934139815653e-5,1.4656064768095557e-5,-0.0002560478425403399,-0.00015616188907999475,-8.7316894280213e-5,-0.00029611717796775505,0.00029198029087472985,0.0001862381408466252,-0.0002027827926914934,0.00021167022286341128,-0.00014764624216433449,0.00019884617241550128
-0.0003927692294873298,0.00026989041003493434,-0.00020970897096630992,0.00029058738356080776,-9.493319193023759e-5,1.0856459945046175e-5,-0.00028070954343463624,-0.00017650131852321903,-0.00010937532893512144,-0.00034198291437111567,0.00030619161686232227,0.00020740707290285135,-0.00023134697319372188,0.00022723143693837114,-0.0001755667734679837,0.00022429153458793826
