x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
-0.13525593,3.5812159,-1.0458132,-0.58456486,2.170041,0.24916407,-0.41206688,-0.31758237,-1.9714856,0.56789076,1.5800635,-2.7539005,-0.7965364,-0.29354236,-2.5167117,-0.29686898
-0.17264433,3.5691605,-1.0895149,-0.593948,2.1180532,0.22007987,-0.4335019,-0.26210025,-1.9410084,0.5232214,1.6188918,-2.7335806,-0.8176765,-0.28125116,-2.5130446,-0.31856376
-0.20951173,3.556219,-1.1338868,-0.604657,2.0697958,0.19101304,-0.45240116,-0.20747861,-1.9124266,0.48015335,1.6528064,-2.7137752,-0.8376461,-0.2680941,-2.506472,-0.337798
-0.24564394,3.5427961,-1.178439,-0.6160892,2.0251281,0.16182542,-0.46892342,-0.15380271,-1.886044,0.4389491,1.6823288,-2.6943228,-0.85640705,-0.2538546,-2.4973266,-0.35485247
-0.28096044,3.529081,-1.2227596,-0.62771165,1.9838307,0.1324443,-0.48321655,-0.101020135,-1.8620557,0.3997724,1.7080568,-2.6751544,-0.87391764,-0.2384601,-2.4859102,-0.36999255
-0.31549293,3.5150976,-1.2665291,-0.6390688,1.9456701,0.10286985,-0.4954186,-0.04899906,-1.8405628,0.36270693,1.730581,-2.6562788,-0.8901237,-0.2219686,-2.4724994,-0.38344315
-0.34935132,3.500761,-1.3095161,-0.64980006,1.9104472,0.07316445,-0.5056572,0.0024078982,-1.8215903,0.3277794,1.7504165,-2.637759,-0.90495646,-0.204536,-2.45734,-0.3953779
-0.38268524,3.4859297,-1.3515599,-0.65965176,1.8780254,0.043433376,-0.5140419,0.053315893,-1.8050958,0.2949861,1.7679558,-2.6196878,-0.91833675,-0.18637712,-2.4406414,-0.405917
-0.41564846,3.4704468,-1.3925456,-0.66847867,1.848339,0.0137996515,-0.5206561,0.10378038,-1.7909734,0.26431802,1.7834467,-2.6021676,-0.9301843,-0.1677311,-2.4225743,-0.41512814
-0.44837096,3.4541657,-1.4323779,-0.6762348,1.8213866,-0.015620304,-0.525558,0.15378828,-1.7790544,0.23578233,1.7969912,-2.585297,-0.94042724,-0.14884013,-2.403274,-0.42303243
-0.48093995,3.4369628,-1.4709569,-0.6829567,1.7972182,-0.044735074,-0.5287913,0.20326026,-1.7691087,0.209416,1.808559,-2.5691626,-0.9490105,-0.12994172,-2.382844,-0.4296136
-0.513388,3.4187386,-1.5081547,-0.68874323,1.7759213,-0.073485464,-0.530403,0.25205925,-1.76085,0.18529119,1.8180093,-2.5538301,-0.9559009,-0.11127092,-2.361355,-0.43482974
-0.54568756,3.3994155,-1.5437987,-0.69373345,1.7576133,-0.10184229,-0.5304576,0.30000207,-1.7539476,0.16351445,1.8251203,-2.5393374,-0.9610887,-0.09306779,-2.338841,-0.43862364
-0.57775265,3.3789341,-1.5776615,-0.6980852,1.7424351,-0.12979688,-0.5290453,0.34687316,-1.7480441,0.14422175,1.8296205,-2.5256872,-0.9645862,-0.0755826,-2.3152926,-0.440932
-0.6094476,3.3572516,-1.6094637,-0.70195794,1.7305481,-0.15735039,-0.526281,0.39243856,-1.7427818,0.12757082,1.8312186,-2.5128434,-0.9664234,-0.059074055,-2.2906525,-0.44169337
-0.64060396,3.3343472,-1.6388861,-0.7054996,1.7221283,-0.18450667,-0.5222957,0.43645892,-1.7378353,0.11372915,1.8296335,-2.500734,-0.9666424,-0.043797497,-2.2648175,-0.4408553
-0.6710432,3.3102307,-1.66559,-0.7088367,1.7173563,-0.21127073,-0.51722443,0.4787021,-1.732945,0.1028553,1.8246142,-2.4892626,-0.96529156,-0.029985182,-2.2376575,-0.43838143
-0.7005988,3.2849565,-1.6892334,-0.712065,1.7164036,-0.23765157,-0.5111934,0.5189547,-1.7279403,0.09507043,1.8159521,-2.4783251,-0.96242255,-0.017823918,-2.2090492,-0.43425384
-0.7291307,3.2586317,-1.7094778,-0.7152383,1.7194128,-0.26366448,-0.5043107,0.5570333,-1.722751,0.09042506,1.8034798,-2.467828,-0.95809096,-0.0074388864,-2.1789212,-0.42847228
-0.7565294,3.2314184,-1.72598,-0.71835756,1.7264794,-0.2893282,-0.49665424,0.5927932,-1.7174023,0.08886963,1.7870635,-2.4576917,-0.95236266,0.001111109,-2.1472905,-0.42104778
-0.78271294,3.2035177,-1.7383811,-0.72135746,1.737639,-0.31465644,-0.48824996,0.6261347,-1.7120017,0.09024141,1.7665949,-2.4478364,-0.9453251,0.007821347,-2.1142771,-0.41199467
-0.8076279,3.1751451,-1.7463037,-0.72408664,1.7528635,-0.33965066,-0.47903696,0.65700525,-1.7067199,0.09427059,1.7419912,-2.4381452,-0.93710154,0.012715075,-2.0801032,-0.40131897
-0.8312619,3.1465025,-1.7493804,-0.726279,1.7720636,-0.36430207,-0.4688278,0.68540573,-1.7017655,0.100603364,1.7132063,-2.428429,-0.9278663,0.01580845,-2.0450888,-0.38900685
-0.853666,3.1177466,-1.7473226,-0.7275274,1.7950845,-0.38860402,-0.457293,0.71140337,-1.6973474,0.10883735,1.680238,-2.4184172,-0.9178568,0.017084185,-2.0096543,-0.3750186
-0.87497556,3.088943,-1.7400254,-0.72728944,1.8216932,-0.41256872,-0.44399226,0.73514944,-1.693621,0.11855905,1.6431179,-2.4078012,-0.9073774,0.016495202,-1.9743073,-0.35929635
-0.8954128,3.0599976,-1.727675,-0.7249674,1.8515619,-0.4362361,-0.42845312,0.7568847,-1.6906276,0.12936828,1.6018884,-2.3963203,-0.89678633,0.014013658,-1.9395756,-0.34179318
-0.915268,3.030614,-1.7108105,-0.72009766,1.8842565,-0.4596539,-0.41028133,0.77689517,-1.688238,0.14089276,1.5566143,-2.3838413,-0.8864412,0.009689624,-1.9058671,-0.32251656
-0.9348626,3.0004344,-1.6902927,-0.7126579,1.9192274,-0.48278227,-0.38932022,0.7953685,-1.6861105,0.15284275,1.5075061,-2.3703372,-0.87654424,0.003613527,-1.8733244,-0.30155578
-0.9545188,2.969386,-1.6672527,-0.7033023,1.9558414,-0.5053134,-0.36584845,0.8122398,-1.6836863,0.16516861,1.4551228,-2.3558521,-0.8669009,-0.00431918,-1.8418694,-0.2790865
-0.9745394,2.9377599,-1.6431115,-0.69311756,1.993566,-0.5265661,-0.3406362,0.82730037,-1.6803049,0.17821786,1.4003158,-2.3407235,-0.85686797,-0.014592455,-1.8114952,-0.25541064
-0.9950986,2.9057968,-1.6192718,-0.6831149,2.0321946,-0.54558593,-0.31475502,0.8404596,-1.6754324,0.19263619,1.3436725,-2.3257854,-0.8456638,-0.02770432,-1.7822856,-0.23103862
-1.0160828,2.873459,-1.5963838,-0.6740178,2.071925,-0.5613599,-0.28917712,0.8517491,-1.6688559,0.20898603,1.2849624,-2.3120642,-0.8327175,-0.043469075,-1.7539462,-0.20669146
-1.0371408,2.8406672,-1.5741221,-0.6661489,2.113274,-0.5731247,-0.26431185,0.86113125,-1.660732,0.22742288,1.2233297,-2.300318,-0.81777364,-0.060807336,-1.7256923,-0.18312435
-1.0579332,2.8075585,-1.5517824,-0.65933496,2.1567082,-0.58075136,-0.2398893,0.8682987,-1.6514746,0.2476716,1.1581954,-2.290823,-0.80080205,-0.07816133,-1.6967537,-0.16082312
-1.0783292,2.7745748,-1.5290458,-0.6530505,2.202207,-0.58504075,-0.21521711,0.8726074,-1.6416993,0.2691553,1.0899758,-2.2834778,-0.7818525,-0.09420923,-1.6668175,-0.13987835
-1.0984123,2.7423706,-1.5062499,-0.64683944,2.249176,-0.58758754,-0.18954821,0.873308,-1.6322681,0.29116178,1.0199357,-2.2781458,-0.7610102,-0.10849972,-1.6360002,-0.12018694
-1.1183927,2.7115874,-1.4840393,-0.64062357,2.2967303,-0.5900567,-0.16245364,0.8699498,-1.624072,0.31305307,0.9494391,-2.274978,-0.7385138,-0.121434875,-1.6044638,-0.101644956
-1.1385003,2.6826196,-1.462897,-0.6346083,2.3440247,-0.59340936,-0.13412823,0.862554,-1.617682,0.33439633,0.8792965,-2.274472,-0.71483934,-0.1336806,-1.5721501,-0.08421804
