k,PV_simple,PV_ver
0.0,-0.0011980936840984204,0.0
0.8975979010256552,0.008954187461262421,0.0
1.7951958020513104,-0.01905040083028194,0.0
2.6927937030769655,-0.006525975365366818,0.0
3.5903916041026207,0.02269841258040738,0.0
4.487989505128276,-0.016538003478918796,0.0
5.385587406153931,0.022097648552051936,0.0
6.283185307179586,0.014116771623289179,0.0
